Subtotal,city,city_ascii,state_id,lat,lng
,Fruithurst,Fruithurst,AL,33.7297,-85.4312
,Fulton,Fulton,AL,31.7916,-87.7397
,Fultondale,Fultondale,AL,33.6177,-86.8015
,Fyffe,Fyffe,AL,34.4496,-85.9049
,Gadsden,Gadsden,AL,34.009,-86.0156
,Gainesville,Gainesville,AL,32.8149,-88.1608
,Gallant,Gallant,AL,34.0013,-86.2304
,Gantt,Gantt,AL,31.4092,-86.4842
,Garden City,Garden City,AL,34.0152,-86.752
,Gardendale,Gardendale,AL,33.6678,-86.8069
,Gaylesville,Gaylesville,AL,34.2681,-85.5586
,Geiger,Geiger,AL,32.8698,-88.313
,Geneva,Geneva,AL,31.0437,-85.8763
,Georgiana,Georgiana,AL,31.6391,-86.7468
,Geraldine,Geraldine,AL,34.3577,-86.0037
,Gilbertown,Gilbertown,AL,31.8758,-88.3195
,Glen Allen,Glen Allen,AL,33.8922,-87.7328
,Glencoe,Glencoe,AL,33.9449,-85.9319
,Glenwood,Glenwood,AL,31.6675,-86.173
,Goldville,Goldville,AL,33.0841,-85.7831
,Good Hope,Good Hope,AL,34.1098,-86.8651
,Goodwater,Goodwater,AL,33.0608,-86.0516
,Gordo,Gordo,AL,33.322,-87.904
,Gordon,Gordon,AL,31.1436,-85.0925
,Gordonville,Gordonville,AL,32.1489,-86.6994
,Goshen,Goshen,AL,31.7182,-86.1242
,Graham,Graham,AL,33.4552,-85.3231
,Grand Bay,Grand Bay,AL,30.4717,-88.345
,Grant,Grant,AL,34.5189,-86.2492
,Grayson Valley,Grayson Valley,AL,33.6469,-86.6414
,Graysville,Graysville,AL,33.6583,-86.9674
,Greensboro,Greensboro,AL,32.7014,-87.595
,Greenville,Greenville,AL,31.8437,-86.6379
,Grimes,Grimes,AL,31.2999,-85.4502
,Grove Hill,Grove Hill,AL,31.7006,-87.7748
,Guin,Guin,AL,33.9832,-87.9023
,Gulf Shores,Gulf Shores,AL,30.2759,-87.7013
,Gulfcrest,Gulfcrest,AL,30.9925,-88.2399
,Guntersville,Guntersville,AL,34.367,-86.2638
,Gurley,Gurley,AL,34.7072,-86.3768
,Gu-Win,Gu-Win,AL,33.9443,-87.8704
,Hackleburg,Hackleburg,AL,34.2693,-87.8303
,Hackneyville,Hackneyville,AL,33.0567,-85.9312
,Haleburg,Haleburg,AL,31.4099,-85.1381
,Haleyville,Haleyville,AL,34.2331,-87.6175
,Hamilton,Hamilton,AL,34.1346,-87.9755
,Hammondville,Hammondville,AL,34.5685,-85.6397
,Hanceville,Hanceville,AL,34.0634,-86.7651
,Harpersville,Harpersville,AL,33.3184,-86.4287
,Hartford,Hartford,AL,31.1055,-85.6916
,Hartselle,Hartselle,AL,34.4391,-86.94
,Harvest,Harvest,AL,34.8558,-86.7521
,Hatton,Hatton,AL,34.561,-87.4136
,Hayden,Hayden,AL,33.8822,-86.7839
,Hayneville,Hayneville,AL,32.1822,-86.5787
,Hazel Green,Hazel Green,AL,34.9237,-86.5671
,Headland,Headland,AL,31.3501,-85.3523
,Heath,Heath,AL,31.3579,-86.4673
,Heflin,Heflin,AL,33.6471,-85.5698
,Helena,Helena,AL,33.2845,-86.8756
,Henagar,Henagar,AL,34.631,-85.7405
,Highland Lake,Highland Lake,AL,33.8876,-86.4244
,Highland Lakes,Highland Lakes,AL,33.397,-86.6497
,Hillsboro,Hillsboro,AL,34.6408,-87.1837
,Hissop,Hissop,AL,32.8746,-86.1159
,Hobson,Hobson,AL,31.4836,-88.1513
,Hobson City,Hobson City,AL,33.6148,-85.8561
,Hodges,Hodges,AL,34.334,-87.9299
,Hokes Bluff,Hokes Bluff,AL,33.9902,-85.8639
,Hollins,Hollins,AL,33.1213,-86.129
,Hollis Crossroads,Hollis Crossroads,AL,33.5231,-85.6437
,Holly Pond,Holly Pond,AL,34.1696,-86.6125
,Hollywood,Hollywood,AL,34.719,-85.965
,Holt,Holt,AL,33.2302,-87.4827
,Holtville,Holtville,AL,32.6314,-86.3268
,Homewood,Homewood,AL,33.4617,-86.8092
,Hoover,Hoover,AL,33.3754,-86.8064
,Horn Hill,Horn Hill,AL,31.2382,-86.3211
,Hueytown,Hueytown,AL,33.4237,-87.022
,Huguley,Huguley,AL,32.8431,-85.2397
,Huntsville,Huntsville,AL,34.6988,-86.6412
,Hurtsboro,Hurtsboro,AL,32.2401,-85.4147
,Hytop,Hytop,AL,34.8965,-86.088
,Ider,Ider,AL,34.7022,-85.6691
,Indian Springs Village,Indian Springs Village,AL,33.3591,-86.7493
,Irondale,Irondale,AL,33.544,-86.6599
,Ivalee,Ivalee,AL,34.0372,-86.1472
,Jackson,Jackson,AL,31.5318,-87.8915
,Jacksons' Gap,Jacksons' Gap,AL,32.8831,-85.815
,Jacksonville,Jacksonville,AL,33.8088,-85.7545
,Jasper,Jasper,AL,33.8503,-87.2708
,Jemison,Jemison,AL,32.9696,-86.7339
,Joppa,Joppa,AL,34.2982,-86.5506
,Kansas,Kansas,AL,33.9029,-87.5568
,Kellyton,Kellyton,AL,32.9791,-86.0358
,Kennedy,Kennedy,AL,33.5809,-87.9862
,Killen,Killen,AL,34.8607,-87.5269
,Kimberly,Kimberly,AL,33.776,-86.7968
,Kinsey,Kinsey,AL,31.2926,-85.3353
,Kinston,Kinston,AL,31.22,-86.1705
,La Fayette,La Fayette,AL,32.8997,-85.4007
,Ladonia,Ladonia,AL,32.4609,-85.0877
,Lake View,Lake View,AL,33.2802,-87.1258
,Lanett,Lanett,AL,32.8571,-85.2081
,Langston,Langston,AL,34.5374,-86.0899
,Leeds,Leeds,AL,33.5429,-86.5636
,Leesburg,Leesburg,AL,34.1839,-85.775
,Leighton,Leighton,AL,34.6941,-87.5282
,Leroy,Leroy,AL,31.4952,-87.969
,Lester,Lester,AL,34.9877,-87.1515
,Level Plains,Level Plains,AL,31.3071,-85.7687
,Lexington,Lexington,AL,34.9652,-87.3735
,Libertyville,Libertyville,AL,31.2428,-86.46
,Lillian,Lillian,AL,30.4122,-87.432
,Lincoln,Lincoln,AL,33.5935,-86.1371
,Linden,Linden,AL,32.3001,-87.7926
,Lineville,Lineville,AL,33.313,-85.7508
,Lipscomb,Lipscomb,AL,33.4261,-86.926
,Lisman,Lisman,AL,32.1792,-88.3002
,Littleville,Littleville,AL,34.5951,-87.6719
,Livingston,Livingston,AL,32.5982,-88.1891
,Loachapoka,Loachapoka,AL,32.6049,-85.5948
,Lockhart,Lockhart,AL,31.0128,-86.3505
,Locust Fork,Locust Fork,AL,33.8957,-86.6301
,Lookout Mountain,Lookout Mountain,AL,34.1091,-85.9585
,Louisville,Louisville,AL,31.781,-85.5583
,Lowndesboro,Lowndesboro,AL,32.2764,-86.6108
,Loxley,Loxley,AL,30.6813,-87.7418
,Luverne,Luverne,AL,31.7186,-86.2687
,Lynn,Lynn,AL,34.0548,-87.5555
,Macedonia,Macedonia,AL,33.4031,-88.2392
,Madison,Madison,AL,34.7114,-86.7626
,Madrid,Madrid,AL,31.0356,-85.3992
,Magnolia Springs,Magnolia Springs,AL,30.4003,-87.7748
,Malcolm,Malcolm,AL,31.1945,-88.0016
,Malvern,Malvern,AL,31.1428,-85.521
,Maplesville,Maplesville,AL,32.7867,-86.8783
,Marbury,Marbury,AL,32.6793,-86.4607
,Margaret,Margaret,AL,33.6735,-86.468
,Marion,Marion,AL,32.6318,-87.3172
,Maytown,Maytown,AL,33.5489,-86.9999
,McDonald Chapel,McDonald Chapel,AL,33.5189,-86.9385
,McIntosh,McIntosh,AL,31.2649,-88.0284
,McKenzie,McKenzie,AL,31.5428,-86.7246
,McMullen,McMullen,AL,33.1481,-88.1757
,Meadowbrook,Meadowbrook,AL,33.3932,-86.7041
,Megargel,Megargel,AL,31.3781,-87.4307
,Memphis,Memphis,AL,33.1369,-88.3008
,Mentone,Mentone,AL,34.5663,-85.5842
,Meridianville,Meridianville,AL,34.8729,-86.5722
,Midfield,Midfield,AL,33.4552,-86.9226
,Midland City,Midland City,AL,31.3157,-85.4937
,Midway,Midway,AL,32.0764,-85.5244
,Mignon,Mignon,AL,33.1948,-86.2651
,Millbrook,Millbrook,AL,32.5028,-86.3737
,Millerville,Millerville,AL,33.1926,-85.9303
,Millport,Millport,AL,33.5586,-88.0817
,Millry,Millry,AL,31.6256,-88.3191
,Minor,Minor,AL,33.5389,-86.9402
,Mobile,Mobile,AL,30.6783,-88.1162
,Monroeville,Monroeville,AL,31.5162,-87.3279
,Montevallo,Montevallo,AL,33.1246,-86.8476
,Montgomery,Montgomery,AL,32.3473,-86.2666
,Moody,Moody,AL,33.5986,-86.4963
,Moores Mill,Moores Mill,AL,34.8491,-86.5222
,Mooresville,Mooresville,AL,34.627,-86.8799
,Morris,Morris,AL,33.7467,-86.8037
,Morrison Crossroads,Morrison Crossroads,AL,33.4198,-85.4903
,Mosses,Mosses,AL,32.1801,-86.6888
,Moulton,Moulton,AL,34.4843,-87.2831
,Moundville,Moundville,AL,32.9968,-87.6272
,Mount Olive,Mount Olive,AL,33.6778,-86.8726
,Mount Vernon,Mount Vernon,AL,31.0889,-88.0137
,Mountain Brook,Mountain Brook,AL,33.4871,-86.74
,Movico,Movico,AL,31.0628,-88.0266
,Mulga,Mulga,AL,33.5534,-86.9735
,Munford,Munford,AL,33.5259,-85.9554
,Muscle Shoals,Muscle Shoals,AL,34.7436,-87.6344
,Myrtlewood,Myrtlewood,AL,32.2521,-87.9492
,Nanafalia,Nanafalia,AL,32.1114,-87.9957
,Nances Creek,Nances Creek,AL,33.8588,-85.6733
,Napier Field,Napier Field,AL,31.3149,-85.4549
,Natural Bridge,Natural Bridge,AL,34.0904,-87.6014
,Nauvoo,Nauvoo,AL,33.9873,-87.4876
,Nectar,Nectar,AL,33.9686,-86.6346
,Needham,Needham,AL,31.987,-88.3366
,New Brockton,New Brockton,AL,31.3784,-85.9228
,New Hope,New Hope,AL,34.537,-86.4128
,New Market,New Market,AL,34.8892,-86.4226
,New Site,New Site,AL,33.0283,-85.7801
,New Union,New Union,AL,34.1422,-86.2218
,Newbern,Newbern,AL,32.592,-87.5331
,Newton,Newton,AL,31.3423,-85.5893
,Newville,Newville,AL,31.4206,-85.3367
,North Courtland,North Courtland,AL,34.6788,-87.3083
,North Johns,North Johns,AL,33.368,-87.1008
,Northport,Northport,AL,33.2589,-87.5984
,Notasulga,Notasulga,AL,32.5569,-85.6695
,Oak Grove,Oak Grove,AL,33.1928,-86.3036
,Oak Hill,Oak Hill,AL,31.9216,-87.0852
,Oakman,Oakman,AL,33.7141,-87.389
,Odenville,Odenville,AL,33.6987,-86.4225
,Ohatchee,Ohatchee,AL,33.7877,-86.028
,Oneonta,Oneonta,AL,33.9392,-86.4929
,Onycha,Onycha,AL,31.2246,-86.2785
,Opelika,Opelika,AL,32.6612,-85.3769
,Opp,Opp,AL,31.2848,-86.257
,Orange Beach,Orange Beach,AL,30.2941,-87.5851
,Orrville,Orrville,AL,32.3068,-87.2454
,Our Town,Our Town,AL,32.8304,-85.9687
,Owens Cross Roads,Owens Cross Roads,AL,34.5845,-86.4574
,Oxford,Oxford,AL,33.5967,-85.8687
,Ozark,Ozark,AL,31.4508,-85.6473
,Paint Rock,Paint Rock,AL,34.6602,-86.3307
,Panola,Panola,AL,32.9478,-88.2674
,Parrish,Parrish,AL,33.7323,-87.2802
,Pelham,Pelham,AL,33.3114,-86.7573
,Pell City,Pell City,AL,33.5609,-86.2669
,Pennington,Pennington,AL,32.1994,-88.0494
,Penton,Penton,AL,33.009,-85.4722
,Perdido,Perdido,AL,31.0033,-87.6324
,Perdido Beach,Perdido Beach,AL,30.3554,-87.5036
,Peterman,Peterman,AL,31.5837,-87.2631
,Petrey,Petrey,AL,31.8495,-86.2057
,Phenix City,Phenix City,AL,32.4588,-85.0251
,Phil Campbell,Phil Campbell,AL,34.3519,-87.7062
,Pickensville,Pickensville,AL,33.2336,-88.2743
,Piedmont,Piedmont,AL,33.9268,-85.6148
,Pike Road,Pike Road,AL,32.2934,-86.0902
,Pinckard,Pinckard,AL,31.3173,-85.543
,Pine Apple,Pine Apple,AL,31.8721,-86.9891
,Pine Hill,Pine Hill,AL,31.9858,-87.5875
,Pine Level,Pine Level,AL,32.5797,-86.4529
,Pine Ridge,Pine Ridge,AL,34.449,-85.7808
,Pinson,Pinson,AL,33.7057,-86.6674
,Pisgah,Pisgah,AL,34.6844,-85.846
,Pleasant Grove,Pleasant Grove,AL,33.4936,-86.9782
,Pleasant Groves,Pleasant Groves,AL,34.735,-86.2054
,Point Clear,Point Clear,AL,30.4902,-87.9105
,Pollard,Pollard,AL,31.0236,-87.1736
,Powell,Powell,AL,34.5325,-85.8979
,Prattville,Prattville,AL,32.4605,-86.4588
,Priceville,Priceville,AL,34.5247,-86.8855
,Prichard,Prichard,AL,30.7735,-88.1301
,Providence,Providence,AL,32.3424,-87.7762
,Putnam,Putnam,AL,32.0181,-88.0331
,Ragland,Ragland,AL,33.7469,-86.1384
,Rainbow City,Rainbow City,AL,33.9337,-86.0922
,Rainsville,Rainsville,AL,34.4939,-85.8435
,Ranburne,Ranburne,AL,33.5259,-85.339
,Ray,Ray,AL,32.879,-86.035
,Red Bay,Red Bay,AL,34.4358,-88.1362
,Red Level,Red Level,AL,31.4055,-86.6084
,Redland,Redland,AL,32.4754,-86.1375
,Redstone Arsenal,Redstone Arsenal,AL,34.6843,-86.647
,Reece City,Reece City,AL,34.0772,-86.0345
,Reeltown,Reeltown,AL,32.5788,-85.8189
,Reform,Reform,AL,33.3788,-88.0173
,Rehobeth,Rehobeth,AL,31.1242,-85.4382
,Repton,Repton,AL,31.4097,-87.2393
,Ridgeville,Ridgeville,AL,34.0569,-86.1029
,River Falls,River Falls,AL,31.3524,-86.5412
,Riverside,Riverside,AL,33.6171,-86.2042
,Riverview,Riverview,AL,31.0587,-87.0709
,Roanoke,Roanoke,AL,33.1454,-85.3694
,Robertsdale,Robertsdale,AL,30.5534,-87.7023
,Rock Creek,Rock Creek,AL,33.4772,-87.0812
,Rock Mills,Rock Mills,AL,33.1563,-85.2861
,Rockford,Rockford,AL,32.8896,-86.215
,Rockville,Rockville,AL,31.4059,-87.8442
,Rogersville,Rogersville,AL,34.8251,-87.2821
,Rosa,Rosa,AL,33.9885,-86.5037
,Russellville,Russellville,AL,34.5056,-87.7282
,Rutledge,Rutledge,AL,31.724,-86.302
,Saks,Saks,AL,33.7118,-85.8536
,Samson,Samson,AL,31.1124,-86.0462
,Sand Rock,Sand Rock,AL,34.2308,-85.7712
,Sanford,Sanford,AL,31.3006,-86.3975
,Saraland,Saraland,AL,30.8478,-88.1004
,Sardis City,Sardis City,AL,34.1749,-86.1125
,Satsuma,Satsuma,AL,30.8577,-88.0632
,Scottsboro,Scottsboro,AL,34.6438,-86.0491
,Section,Section,AL,34.5816,-85.9849
,Selma,Selma,AL,32.4166,-87.0336
,Selmont-West Selmont,Selmont-West Selmont,AL,32.3784,-87.0074
,Semmes,Semmes,AL,30.7941,-88.2358
,Sheffield,Sheffield,AL,34.757,-87.6977
,Shelby,Shelby,AL,33.1068,-86.5825
,Shiloh,Shiloh,AL,34.4638,-85.878
,Shoal Creek,Shoal Creek,AL,33.4328,-86.6071
,Shorter,Shorter,AL,32.4076,-85.9412
,Silas,Silas,AL,31.7678,-88.3258
,Silverhill,Silverhill,AL,30.5455,-87.7505
,Sipsey,Sipsey,AL,33.8225,-87.0834
,Skyline,Skyline,AL,34.7987,-86.1229
,Slocomb,Slocomb,AL,31.1103,-85.5954
,Smiths Station,Smiths Station,AL,32.5284,-85.096
,Smoke Rise,Smoke Rise,AL,33.8789,-86.824
,Snead,Snead,AL,34.1162,-86.3901
,Somerville,Somerville,AL,34.4676,-86.7935
,South Vinemont,South Vinemont,AL,34.2348,-86.8642
,Southside,Southside,AL,33.9007,-86.0238
,Spanish Fort,Spanish Fort,AL,30.7257,-87.8601
,Spring Garden,Spring Garden,AL,33.973,-85.5558
,Springville,Springville,AL,33.7643,-86.4749
,Spruce Pine,Spruce Pine,AL,34.3928,-87.7294
,St. Florian,St. Florian,AL,34.8714,-87.6224
,St. Stephens,St. Stephens,AL,31.5474,-88.0555
,Standing Rock,Standing Rock,AL,33.0863,-85.2449
,Stapleton,Stapleton,AL,30.7394,-87.7943
,Steele,Steele,AL,33.937,-86.2004
,Sterrett,Sterrett,AL,33.449,-86.4645
,Stevenson,Stevenson,AL,34.8487,-85.8437
,Stewartville,Stewartville,AL,33.0725,-86.2658
,Stockton,Stockton,AL,30.9946,-87.86
,Sulligent,Sulligent,AL,33.8912,-88.1266
,Sumiton,Sumiton,AL,33.7503,-87.0483
,Summerdale,Summerdale,AL,30.4783,-87.6904
,Susan Moore,Susan Moore,AL,34.0799,-86.4234
,Sweet Water,Sweet Water,AL,32.1046,-87.8619
,Sylacauga,Sylacauga,AL,33.1778,-86.2606
,Sylvan Springs,Sylvan Springs,AL,33.5287,-87.0312
,Sylvania,Sylvania,AL,34.5619,-85.8046
,Talladega,Talladega,AL,33.4329,-86.0976
,Talladega Springs,Talladega Springs,AL,33.1191,-86.4421
,Tallassee,Tallassee,AL,32.5314,-85.8902
,Tarrant,Tarrant,AL,33.5945,-86.7684
,Taylor,Taylor,AL,31.1658,-85.4697
,Theodore,Theodore,AL,30.5408,-88.1884
,Thomaston,Thomaston,AL,32.2683,-87.6237
,Thomasville,Thomasville,AL,31.9111,-87.7419
,Thorsby,Thorsby,AL,32.917,-86.7203
,Tibbie,Tibbie,AL,31.3628,-88.2471
,Tidmore Bend,Tidmore Bend,AL,34.0324,-85.9254
,Tillmans Corner,Tillmans Corner,AL,30.5818,-88.2128
,Town Creek,Town Creek,AL,34.6718,-87.4063
,Toxey,Toxey,AL,31.9107,-88.3091
,Trafford,Trafford,AL,33.8194,-86.7467
,Triana,Triana,AL,34.5904,-86.7418
,Trinity,Trinity,AL,34.6012,-87.0818
,Troy,Troy,AL,31.8021,-85.9665
,Trussville,Trussville,AL,33.6404,-86.5819
,Tuscaloosa,Tuscaloosa,AL,33.2348,-87.5267
,Tuscumbia,Tuscumbia,AL,34.7204,-87.7035
,Tuskegee,Tuskegee,AL,32.4395,-85.7139
,Twin,Twin,AL,33.9978,-87.8497
,Underwood-Petersville,Underwood-Petersville,AL,34.877,-87.6975
,Union,Union,AL,32.9938,-87.9071
,Union Grove,Union Grove,AL,34.4025,-86.4483
,Union Springs,Union Springs,AL,32.1395,-85.7141
,Uniontown,Uniontown,AL,32.449,-87.4958
,Uriah,Uriah,AL,31.3073,-87.4992
,Valley,Valley,AL,32.8088,-85.1809
,Valley Grande,Valley Grande,AL,32.4862,-87.0305
,Valley Head,Valley Head,AL,34.5575,-85.6214
,Vance,Vance,AL,33.1745,-87.2313
,Vandiver,Vandiver,AL,33.4601,-86.5251
,Vernon,Vernon,AL,33.7588,-88.1143
,Vestavia Hills,Vestavia Hills,AL,33.4518,-86.7438
,Vina,Vina,AL,34.3757,-88.0602
,Vincent,Vincent,AL,33.3848,-86.4086
,Vinegar Bend,Vinegar Bend,AL,31.2594,-88.3712
,Vredenburgh,Vredenburgh,AL,31.8237,-87.3178
,Wadley,Wadley,AL,33.1239,-85.5683
,Waldo,Waldo,AL,33.3892,-86.036
,Walnut Grove,Walnut Grove,AL,34.0641,-86.2863
,Warrior,Warrior,AL,33.8153,-86.8153
,Waterloo,Waterloo,AL,34.9173,-88.0654
,Waverly,Waverly,AL,32.7333,-85.5761
,Weaver,Weaver,AL,33.7602,-85.8117
,Webb,Webb,AL,31.2572,-85.2896
,Wedowee,Wedowee,AL,33.3077,-85.4864
,Weogufka,Weogufka,AL,33.0267,-86.3169
,West Blocton,West Blocton,AL,33.1186,-87.1253
,West End-Cobb Town,West End-Cobb Town,AL,33.6526,-85.8742
,West Jefferson,West Jefferson,AL,33.652,-87.0569
,West Point,West Point,AL,34.2401,-86.9626
,Westover,Westover,AL,33.3685,-86.5346
,Wetumpka,Wetumpka,AL,32.5407,-86.2052
,Whatley,Whatley,AL,31.6463,-87.7108
,White Hall,White Hall,AL,32.2993,-86.7148
,White Plains,White Plains,AL,33.7603,-85.688
,Whitesboro,Whitesboro,AL,34.1682,-86.0572
,Wilsonville,Wilsonville,AL,33.2351,-86.4882
,Wilton,Wilton,AL,33.0813,-86.8799
,Winfield,Winfield,AL,33.9334,-87.7962
,Woodland,Woodland,AL,33.3756,-85.3975
,Woodstock,Woodstock,AL,33.2193,-87.1489
,Woodville,Woodville,AL,34.6256,-86.2792
,Yellow Bluff,Yellow Bluff,AL,31.9622,-87.4808
,York,York,AL,32.4998,-88.2938
,Adona,Adona,AR,35.0399,-92.8991
,Alexander,Alexander,AR,34.6185,-92.4512
,Alicia,Alicia,AR,35.8929,-91.0835
,Allport,Allport,AR,34.5399,-91.784
,Alma,Alma,AR,35.4919,-94.2165
,Almyra,Almyra,AR,34.4057,-91.4108
,Alpena,Alpena,AR,36.2896,-93.3037
,Altheimer,Altheimer,AR,34.3242,-91.8481
,Altus,Altus,AR,35.4465,-93.7643
,Amagon,Amagon,AR,35.5632,-91.1094
,Amity,Amity,AR,34.2662,-93.4634
,Anthonyville,Anthonyville,AR,35.0398,-90.3403
,Antoine,Antoine,AR,34.0343,-93.4226
,Arkadelphia,Arkadelphia,AR,34.1255,-93.0725
,Arkansas City,Arkansas City,AR,33.609,-91.2048
,Ash Flat,Ash Flat,AR,36.2365,-91.6067
,Ashdown,Ashdown,AR,33.6746,-94.1264
,Atkins,Atkins,AR,35.2414,-92.9465
,Aubrey,Aubrey,AR,34.7193,-90.8976
,Augusta,Augusta,AR,35.2866,-91.3614
,Austin,Austin,AR,35.0061,-91.9895
,Avilla,Avilla,AR,34.6988,-92.5813
,Avoca,Avoca,AR,36.398,-94.071
,Bald Knob,Bald Knob,AR,35.3123,-91.5709
,Banks,Banks,AR,33.5758,-92.2671
,Barling,Barling,AR,35.3284,-94.2792
,Bassett,Bassett,AR,35.5356,-90.1294
,Batesville,Batesville,AR,35.7687,-91.6226
,Bauxite,Bauxite,AR,34.5602,-92.4988
,Bay,Bay,AR,35.7456,-90.5547
,Bearden,Bearden,AR,33.7276,-92.6187
,Beaver,Beaver,AR,36.4752,-93.7727
,Beebe,Beebe,AR,35.0712,-91.8996
,Beedeville,Beedeville,AR,35.4292,-91.1107
,Bella Vista,Bella Vista,AR,36.4667,-94.2707
,Bellefonte,Bellefonte,AR,36.1998,-93.047
,Belleville,Belleville,AR,35.0915,-93.4458
,Ben Lomond,Ben Lomond,AR,33.8335,-94.1177
,Benton,Benton,AR,34.5775,-92.5712
,Bentonville,Bentonville,AR,36.3546,-94.2306
,Bergman,Bergman,AR,36.3128,-93.0115
,Berryville,Berryville,AR,36.3713,-93.5704
,Bethel Heights,Bethel Heights,AR,36.2262,-94.1282
,Big Flat,Big Flat,AR,36.0056,-92.4066
,Bigelow,Bigelow,AR,34.9975,-92.6315
,Biggers,Biggers,AR,36.3319,-90.8052
,Birdsong,Birdsong,AR,35.4612,-90.2597
,Black Oak,Black Oak,AR,35.8365,-90.3677
,Black Rock,Black Rock,AR,36.107,-91.1074
,Black Springs,Black Springs,AR,34.4607,-93.7123
,Blevins,Blevins,AR,33.8716,-93.5778
,Blue Eye,Blue Eye,AR,36.4966,-93.3977
,Blue Mountain,Blue Mountain,AR,35.1311,-93.7162
,Bluff City,Bluff City,AR,33.7224,-93.1316
,Blytheville,Blytheville,AR,35.9321,-89.9051
,Bodcaw,Bodcaw,AR,33.5607,-93.4013
,Bonanza,Bonanza,AR,35.2335,-94.4168
,Bono,Bono,AR,35.9112,-90.8009
,Booneville,Booneville,AR,35.1393,-93.9179
,Bradford,Bradford,AR,35.422,-91.4552
,Bradley,Bradley,AR,33.0993,-93.6569
,Branch,Branch,AR,35.3075,-93.9556
,Briarcliff,Briarcliff,AR,36.2721,-92.2824
,Brinkley,Brinkley,AR,34.89,-91.1902
,Brookland,Brookland,AR,35.8991,-90.5767
,Bryant,Bryant,AR,34.6152,-92.4914
,Buckner,Buckner,AR,33.3572,-93.4358
,Bull Shoals,Bull Shoals,AR,36.3747,-92.5903
,Burdette,Burdette,AR,35.8153,-89.9457
,Cabot,Cabot,AR,34.9768,-92.0274
,Caddo Valley,Caddo Valley,AR,34.1897,-93.0679
,Caldwell,Caldwell,AR,35.0788,-90.8136
,Cale,Cale,AR,33.6279,-93.2348
,Calico Rock,Calico Rock,AR,36.1399,-92.1337
,Calion,Calion,AR,33.3285,-92.5402
,Camden,Camden,AR,33.5672,-92.8467
,Cammack Village,Cammack Village,AR,34.7808,-92.3449
,Campbell Station,Campbell Station,AR,35.6678,-91.2538
,Caraway,Caraway,AR,35.7598,-90.3224
,Carlisle,Carlisle,AR,34.7947,-91.7361
,Carthage,Carthage,AR,34.0726,-92.5553
,Casa,Casa,AR,35.0253,-93.0448
,Cash,Cash,AR,35.8013,-90.9315
,Caulksville,Caulksville,AR,35.3017,-93.868
,Cave City,Cave City,AR,35.9481,-91.5468
,Cave Springs,Cave Springs,AR,36.2701,-94.2225
,Cedarville,Cedarville,AR,35.583,-94.3615
,Center Ridge,Center Ridge,AR,35.3806,-92.5702
,Centerton,Centerton,AR,36.3567,-94.2971
,Central City,Central City,AR,35.33,-94.2347
,Charleston,Charleston,AR,35.2954,-94.0461
,Cherokee City,Cherokee City,AR,36.2947,-94.5769
,Cherokee Village,Cherokee Village,AR,36.2959,-91.5696
,Cherry Valley,Cherry Valley,AR,35.4021,-90.7545
,Chester,Chester,AR,35.6778,-94.1778
,Chidester,Chidester,AR,33.702,-93.0238
,Clarendon,Clarendon,AR,34.6935,-91.3062
,Clarkedale,Clarkedale,AR,35.297,-90.2103
,Clarksville,Clarksville,AR,35.457,-93.4803
,Clinton,Clinton,AR,35.5796,-92.4543
,Coal Hill,Coal Hill,AR,35.4375,-93.6647
,College Station,College Station,AR,34.705,-92.2296
,Colt,Colt,AR,35.1329,-90.813
,Concord,Concord,AR,35.6625,-91.849
,Conway,Conway,AR,35.0754,-92.4694
,Corinth,Corinth,AR,35.0693,-93.4235
,Corning,Corning,AR,36.4111,-90.5861
,Cotter,Cotter,AR,36.2819,-92.5212
,Cotton Plant,Cotton Plant,AR,35.0059,-91.252
,Cove,Cove,AR,34.4366,-94.416
,Coy,Coy,AR,34.5405,-91.8713
,Crawfordsville,Crawfordsville,AR,35.2267,-90.3241
,Crossett,Crossett,AR,33.128,-91.9631
,Cushman,Cushman,AR,35.8658,-91.7781
,Daisy,Daisy,AR,34.2349,-93.7406
,Damascus,Damascus,AR,35.3671,-92.4108
,Danville,Danville,AR,35.053,-93.3902
,Dardanelle,Dardanelle,AR,35.2263,-93.1649
,Datto,Datto,AR,36.3925,-90.7285
,De Queen,De Queen,AR,34.0426,-94.342
,De Valls Bluff,De Valls Bluff,AR,34.7859,-91.4602
,Decatur,Decatur,AR,36.3402,-94.4578
,Delaplaine,Delaplaine,AR,36.2304,-90.7256
,Delight,Delight,AR,34.0299,-93.5057
,Dell,Dell,AR,35.8592,-90.026
,Dennard,Dennard,AR,35.7498,-92.5394
,Denning,Denning,AR,35.4252,-93.7568
,Dermott,Dermott,AR,33.5271,-91.4324
,Des Arc,Des Arc,AR,34.9777,-91.5068
,DeWitt,DeWitt,AR,34.2873,-91.3383
,Diamond City,Diamond City,AR,36.4575,-92.9129
,Diaz,Diaz,AR,35.6478,-91.262
,Dierks,Dierks,AR,34.12,-94.0173
,Donaldson,Donaldson,AR,34.235,-92.9195
,Dover,Dover,AR,35.391,-93.1143
,Dumas,Dumas,AR,33.8849,-91.4861
,Dyer,Dyer,AR,35.4944,-94.1388
,Dyess,Dyess,AR,35.5894,-90.2133
,Earle,Earle,AR,35.2734,-90.4642
,East Camden,East Camden,AR,33.6082,-92.7436
,East End,East End,AR,34.5554,-92.3261
